,Gene,Gene_name,Ensembl_ID,Shift_to_goal_end,Goal_end_vs_random_pval,Goal_end_FDR,N_Detections,Sig
6116,9672,MPPE1,ENSG00000154889,0.0,1.0,1.0,1,0
6117,9676,EPHB1,ENSG00000154928,0.0,1.0,1.0,1,0
6118,9677,ACSS1,ENSG00000154930,0.0,1.0,1.0,5,0
6119,9678,ANKRD40,ENSG00000154945,0.0,1.0,1.0,6,0
6120,9679,ZNF18,ENSG00000154957,0.0,1.0,1.0,1,0
6121,9681,VOPP1,ENSG00000154978,0.0,1.0,1.0,6,0
6122,9685,CYP2U1,ENSG00000155016,0.0,1.0,1.0,1,0
6123,9690,AK9,ENSG00000155085,0.0,1.0,1.0,1,0
6124,9692,KLF10,ENSG00000155090,0.0,1.0,1.0,31,0
6125,9693,PTPRN2,ENSG00000155093,0.0,1.0,1.0,2,0
6126,9694,AZIN1,ENSG00000155096,0.0,1.0,1.0,20,0
6127,9695,ATP6V1C1,ENSG00000155097,0.0,1.0,1.0,11,0
6128,9696,PIP4P2,ENSG00000155099,0.0,1.0,1.0,3,0
6129,9697,OTUD6B,ENSG00000155100,0.0,1.0,1.0,1,0
6130,9698,CDK19,ENSG00000155111,0.0,1.0,1.0,4,0
6131,9699,GTF3C6,ENSG00000155115,0.0,1.0,1.0,11,0
6132,9700,TTC39B,ENSG00000155158,0.0,1.0,1.0,3,0
6133,9701,AGPAT5,ENSG00000155189,0.0,1.0,1.0,2,0
6134,9702,MMS19,ENSG00000155229,0.0,1.0,1.0,2,0
6135,9705,MARVELD1,ENSG00000155254,0.0,1.0,1.0,8,0
6136,9709,TRMT44,ENSG00000155275,0.0,1.0,1.0,1,0
6137,9710,SLC25A28,ENSG00000155287,0.0,1.0,1.0,11,0
6138,9711,HSPA13,ENSG00000155304,0.0,1.0,1.0,2,0
6139,9712,SAMSN1,ENSG00000155307,0.0,1.0,1.0,9,0
6140,9713,USP25,ENSG00000155313,0.0,1.0,1.0,19,0
6141,9714,GRAMD2B,ENSG00000155324,0.0,1.0,1.0,2,0
6142,9715,ZCCHC10,ENSG00000155329,0.0,1.0,1.0,7,0
6143,9716,C16orf87,ENSG00000155330,0.0,1.0,1.0,4,0
6144,9717,MOV10,ENSG00000155363,0.0,1.0,1.0,4,0
6145,9718,RHOC,ENSG00000155366,0.0,1.0,1.0,6,0
6146,9720,DBI,ENSG00000155368,0.0,1.0,1.0,21,0
6147,9721,SLC16A1,ENSG00000155380,0.0,1.0,1.0,1,0
6148,9722,HEATR3,ENSG00000155393,0.0,1.0,1.0,4,0
6149,9724,NIFK,ENSG00000155438,0.0,1.0,1.0,5,0
6150,9725,OXA1L,ENSG00000155463,0.0,1.0,1.0,17,0
6151,9726,SLC7A7,ENSG00000155465,0.0,1.0,1.0,41,0
6152,9728,LARP1,ENSG00000155506,0.0,1.0,1.0,33,0
6153,9729,CNOT8,ENSG00000155508,0.0,1.0,1.0,6,0
6154,9733,MIER3,ENSG00000155545,0.0,1.0,1.0,4,0
6155,9734,NUP205,ENSG00000155561,0.0,1.0,1.0,3,0
6156,9736,C9orf85,ENSG00000155621,0.0,1.0,1.0,2,0
6157,9738,PIK3AP1,ENSG00000155629,0.0,1.0,1.0,48,0
6158,9739,RBM45,ENSG00000155636,0.0,1.0,1.0,3,0
6159,9740,TTN,ENSG00000155657,0.0,1.0,1.0,3,0
6160,9742,PDIA4,ENSG00000155660,0.0,1.0,1.0,16,0
6161,9745,OTOA,ENSG00000155719,0.0,1.0,1.0,1,0
6162,9746,KCTD18,ENSG00000155729,0.0,1.0,1.0,4,0
6163,9747,HYCC2,ENSG00000155744,0.0,1.0,1.0,8,0
6164,9755,RNF20,ENSG00000155827,0.0,1.0,1.0,13,0
6165,9757,PPARGC1B,ENSG00000155846,0.0,1.0,1.0,2,0
6166,9758,ELMO1,ENSG00000155849,0.0,1.0,1.0,9,0
6167,9759,SLC26A2,ENSG00000155850,0.0,1.0,1.0,2,0
6168,9761,MED7,ENSG00000155868,0.0,1.0,1.0,5,0
6169,9763,RRAGA,ENSG00000155876,0.0,1.0,1.0,3,0
6170,9766,PXYLP1,ENSG00000155893,0.0,1.0,1.0,1,0
6171,9768,RASA2,ENSG00000155903,0.0,1.0,1.0,6,0
6172,9769,RMND1,ENSG00000155906,0.0,1.0,1.0,3,0
6173,9771,SLA,ENSG00000155926,0.0,1.0,1.0,23,0
6174,9773,VBP1,ENSG00000155959,0.0,1.0,1.0,7,0
6175,9775,CLIC2,ENSG00000155962,0.0,1.0,1.0,1,0
6176,9779,VPS37A,ENSG00000155975,0.0,1.0,1.0,7,0
6177,9784,CARNMT1,ENSG00000156017,0.0,1.0,1.0,5,0
6178,9785,MCU,ENSG00000156026,0.0,1.0,1.0,2,0
6179,9786,MIDEAS,ENSG00000156030,0.0,1.0,1.0,11,0
6180,9787,CFAP70,ENSG00000156042,0.0,1.0,1.0,2,0
6181,9789,FAM161B,ENSG00000156050,0.0,1.0,1.0,1,0
6182,9790,GNAQ,ENSG00000156052,0.0,1.0,1.0,20,0
6183,9791,WIF1,ENSG00000156076,0.0,1.0,1.0,1,0
6184,9792,UGT2B4,ENSG00000156096,0.0,1.0,1.0,1,0
6185,9795,ADK,ENSG00000156110,0.0,1.0,1.0,3,0
6186,9797,BATF,ENSG00000156127,0.0,1.0,1.0,11,0
6187,9798,DCK,ENSG00000156136,0.0,1.0,1.0,6,0
6188,9802,NDUFAF6,ENSG00000156170,0.0,1.0,1.0,3,0
6189,9803,DRAM2,ENSG00000156171,0.0,1.0,1.0,5,0
6190,9810,WHAMM,ENSG00000156232,0.0,1.0,1.0,12,0
6191,9813,RWDD2B,ENSG00000156253,0.0,1.0,1.0,2,0
6192,9814,USP16,ENSG00000156256,0.0,1.0,1.0,16,0
6193,9815,CCT8,ENSG00000156261,0.0,1.0,1.0,25,0
6194,9816,MAP3K7CL,ENSG00000156265,0.0,1.0,1.0,4,0
6195,9818,BACH1,ENSG00000156273,0.0,1.0,1.0,38,0
6196,9822,TIAM1,ENSG00000156299,0.0,1.0,1.0,16,0
6197,9823,SCAF4,ENSG00000156304,0.0,1.0,1.0,6,0
6198,9824,RPGR,ENSG00000156313,0.0,1.0,1.0,2,0
6199,9825,CDK20,ENSG00000156345,0.0,1.0,1.0,1,0
6200,9828,SFR1,ENSG00000156384,0.0,1.0,1.0,3,0
6201,9831,ATP5MJ,ENSG00000156411,0.0,1.0,1.0,27,0
6202,9833,TDRD9,ENSG00000156414,0.0,1.0,1.0,6,0
6203,9836,SH3RF2,ENSG00000156463,0.0,1.0,1.0,1,0
6204,9838,UQCRB,ENSG00000156467,0.0,1.0,1.0,30,0
6205,9840,PTDSS1,ENSG00000156471,0.0,1.0,1.0,7,0
6206,9842,RPL30,ENSG00000156482,0.0,1.0,1.0,15,0
6207,9844,PABIR3,ENSG00000156500,0.0,1.0,1.0,1,0
6208,9845,SUPV3L1,ENSG00000156502,0.0,1.0,1.0,1,0
6209,9846,PABIR2,ENSG00000156504,0.0,1.0,1.0,2,0
6210,9847,EEF1A1,ENSG00000156508,0.0,1.0,1.0,81,0
6211,9850,HK1,ENSG00000156515,0.0,1.0,1.0,29,0
6212,9851,TYSND1,ENSG00000156521,0.0,1.0,1.0,2,0
6213,9852,PHF6,ENSG00000156531,0.0,1.0,1.0,5,0
6214,9853,CD109,ENSG00000156535,0.0,1.0,1.0,1,0
6215,9857,UBE2L6,ENSG00000156587,0.0,1.0,1.0,21,0
6216,9858,ZDHHC5,ENSG00000156599,0.0,1.0,1.0,16,0
6217,9859,MED19,ENSG00000156603,0.0,1.0,1.0,2,0
6218,9860,ZFAND3,ENSG00000156639,0.0,1.0,1.0,11,0
6219,9861,NPTN,ENSG00000156642,0.0,1.0,1.0,19,0
6220,9862,KAT6B,ENSG00000156650,0.0,1.0,1.0,6,0
6221,9863,SAMD8,ENSG00000156671,0.0,1.0,1.0,11,0
6222,9864,RAB11FIP1,ENSG00000156675,0.0,1.0,1.0,28,0
6223,9867,UTP14A,ENSG00000156697,0.0,1.0,1.0,3,0
6224,9868,AIFM1,ENSG00000156709,0.0,1.0,1.0,10,0
6225,9870,BAG4,ENSG00000156735,0.0,1.0,1.0,6,0
6226,9871,MS4A1,ENSG00000156738,0.0,1.0,1.0,3,0
6227,9872,TBC1D31,ENSG00000156787,0.0,1.0,1.0,1,0
6228,9874,ATAD2,ENSG00000156802,0.0,1.0,1.0,4,0
6229,9875,FBXO32,ENSG00000156804,0.0,1.0,1.0,1,0
6230,9876,NSMCE2,ENSG00000156831,0.0,1.0,1.0,6,0
6231,9877,ZNF689,ENSG00000156853,0.0,1.0,1.0,4,0
6232,9878,PRR14,ENSG00000156858,0.0,1.0,1.0,5,0
6233,9879,FBRS,ENSG00000156860,0.0,1.0,1.0,7,0
6234,9880,FRRS1,ENSG00000156869,0.0,1.0,1.0,1,0
6235,9881,PHKG2,ENSG00000156873,0.0,1.0,1.0,5,0
6236,9882,MFSD14A,ENSG00000156875,0.0,1.0,1.0,8,0
6237,9883,SASS6,ENSG00000156876,0.0,1.0,1.0,1,0
6238,9885,ITGAD,ENSG00000156886,0.0,1.0,1.0,1,0
6239,9888,MALSU1,ENSG00000156928,0.0,1.0,1.0,5,0
6240,9889,VPS8,ENSG00000156931,0.0,1.0,1.0,6,0
6241,9890,GALK2,ENSG00000156958,0.0,1.0,1.0,3,0
6242,9894,BUB1B,ENSG00000156970,0.0,1.0,1.0,1,0
6243,9895,PDE6D,ENSG00000156973,0.0,1.0,1.0,3,0
6244,9896,EIF4A2,ENSG00000156976,0.0,1.0,1.0,21,0
6245,9897,BRPF1,ENSG00000156983,0.0,1.0,1.0,7,0
6246,9898,RPUSD3,ENSG00000156990,0.0,1.0,1.0,3,0
6247,9900,TATDN2,ENSG00000157014,0.0,1.0,1.0,5,0
6248,9902,SEC13,ENSG00000157020,0.0,1.0,1.0,9,0
6249,9903,EXOG,ENSG00000157036,0.0,1.0,1.0,3,0
6250,9904,NTAN1,ENSG00000157045,0.0,1.0,1.0,7,0
6251,9906,NMNAT2,ENSG00000157064,0.0,1.0,1.0,1,0
6252,9911,SMG1,ENSG00000157106,0.0,1.0,1.0,24,0
6253,9912,FCHO2,ENSG00000157107,0.0,1.0,1.0,5,0
6254,9920,ODR4,ENSG00000157181,0.0,1.0,1.0,4,0
6255,9921,CPT2,ENSG00000157184,0.0,1.0,1.0,4,0
6256,9922,NECAP2,ENSG00000157191,0.0,1.0,1.0,20,0
6257,9923,LRP8,ENSG00000157193,0.0,1.0,1.0,4,0
6258,9925,PAXIP1,ENSG00000157212,0.0,1.0,1.0,1,0
6259,9927,SSBP3,ENSG00000157216,0.0,1.0,1.0,10,0
6260,9930,MMP14,ENSG00000157227,0.0,1.0,1.0,3,0
6261,9931,FZD1,ENSG00000157240,0.0,1.0,1.0,4,0
6262,9932,GATAD1,ENSG00000157259,0.0,1.0,1.0,6,0
6263,9933,SUSD3,ENSG00000157303,0.0,1.0,1.0,1,0
6264,9936,DHRS4,ENSG00000157326,0.0,1.0,1.0,12,0
6265,9940,DDX19B,ENSG00000157349,0.0,1.0,1.0,7,0
6266,9941,ST3GAL2,ENSG00000157350,0.0,1.0,1.0,9,0
6267,9942,FCSK,ENSG00000157353,0.0,1.0,1.0,3,0
6268,9944,DHRS1,ENSG00000157379,0.0,1.0,1.0,3,0
6269,9945,CACNA1D,ENSG00000157388,0.0,1.0,1.0,1,0
6270,9948,HYDIN,ENSG00000157423,0.0,1.0,1.0,1,0
6271,9949,AASDH,ENSG00000157426,0.0,1.0,1.0,2,0
6272,9952,RNF111,ENSG00000157450,0.0,1.0,1.0,9,0
6273,9953,CCNB2,ENSG00000157456,0.0,1.0,1.0,1,0
6274,9955,MYO1E,ENSG00000157483,0.0,1.0,1.0,5,0
6275,9956,APPL1,ENSG00000157500,0.0,1.0,1.0,13,0
6276,9959,TSC22D3,ENSG00000157514,0.0,1.0,1.0,33,0
6277,9960,VPS26C,ENSG00000157538,0.0,1.0,1.0,7,0
6278,9961,DYRK1A,ENSG00000157540,0.0,1.0,1.0,7,0
6279,9963,KCNJ15,ENSG00000157551,0.0,1.0,1.0,3,0
6280,9965,ETS2,ENSG00000157557,0.0,1.0,1.0,25,0
6281,9968,SLC35B2,ENSG00000157593,0.0,1.0,1.0,3,0
6282,9969,TMEM164,ENSG00000157600,0.0,1.0,1.0,15,0
6283,9970,MX1,ENSG00000157601,0.0,1.0,1.0,39,0
6284,9972,C2CD2,ENSG00000157617,0.0,1.0,1.0,1,0
6285,9973,TAB3,ENSG00000157625,0.0,1.0,1.0,4,0
6286,9974,SLC38A10,ENSG00000157637,0.0,1.0,1.0,22,0
6287,9977,ZNF618,ENSG00000157657,0.0,1.0,1.0,1,0
6288,9979,TMEM268,ENSG00000157693,0.0,1.0,1.0,3,0
6289,9982,UBN2,ENSG00000157741,0.0,1.0,1.0,4,0
6290,9983,BRAF,ENSG00000157764,0.0,1.0,1.0,4,0
6291,9986,PSMG3,ENSG00000157778,0.0,1.0,1.0,7,0
6292,9988,WDR19,ENSG00000157796,0.0,1.0,1.0,1,0
6293,9989,SLC37A3,ENSG00000157800,0.0,1.0,1.0,5,0
6294,9990,AP3S2,ENSG00000157823,0.0,1.0,1.0,3,0
6295,9991,FMNL2,ENSG00000157827,0.0,1.0,1.0,4,0
6296,9993,SPPL3,ENSG00000157837,0.0,1.0,1.0,8,0
6297,9996,RAB28,ENSG00000157869,0.0,1.0,1.0,1,0
6298,9997,PRXL2B,ENSG00000157870,0.0,1.0,1.0,1,0
6299,9998,TNFRSF14,ENSG00000157873,0.0,1.0,1.0,16,0
6300,9999,PANK4,ENSG00000157881,0.0,1.0,1.0,2,0
6301,10001,MEGF11,ENSG00000157890,0.0,1.0,1.0,1,0
6302,10002,C12orf43,ENSG00000157895,0.0,1.0,1.0,5,0
6303,10004,RER1,ENSG00000157916,0.0,1.0,1.0,12,0
6304,10006,SKI,ENSG00000157933,0.0,1.0,1.0,9,0
6305,10007,WIPI2,ENSG00000157954,0.0,1.0,1.0,19,0
6306,10008,LDLRAP1,ENSG00000157978,0.0,1.0,1.0,6,0
6307,10012,PAFAH2,ENSG00000158006,0.0,1.0,1.0,2,0
6308,10015,BABAM2,ENSG00000158019,0.0,1.0,1.0,5,0
6309,10018,MRPL17,ENSG00000158042,0.0,1.0,1.0,7,0
6310,10019,DUSP2,ENSG00000158050,0.0,1.0,1.0,3,0
6311,10021,UBXN11,ENSG00000158062,0.0,1.0,1.0,9,0
6312,10023,PTPDC1,ENSG00000158079,0.0,1.0,1.0,1,0
6313,10025,NCK1,ENSG00000158092,0.0,1.0,1.0,3,0
6314,10028,TPRG1L,ENSG00000158109,0.0,1.0,1.0,9,0
6315,10030,PRXL2C,ENSG00000158122,0.0,1.0,1.0,3,0
6316,10032,XKR8,ENSG00000158156,0.0,1.0,1.0,6,0
6317,10033,CNNM4,ENSG00000158158,0.0,1.0,1.0,1,0
6318,10034,EYA3,ENSG00000158161,0.0,1.0,1.0,3,0
6319,10038,MRAS,ENSG00000158186,0.0,1.0,1.0,1,0
6320,10039,WASF2,ENSG00000158195,0.0,1.0,1.0,39,0
6321,10040,ABHD3,ENSG00000158201,0.0,1.0,1.0,6,0
6322,10042,FAIM,ENSG00000158234,0.0,1.0,1.0,1,0
6323,10047,CUL4B,ENSG00000158290,0.0,1.0,1.0,8,0
6324,10050,GPRASP2,ENSG00000158301,0.0,1.0,1.0,1,0
6325,10053,SHROOM4,ENSG00000158352,0.0,1.0,1.0,1,0
6326,10054,H2BC5,ENSG00000158373,0.0,1.0,1.0,3,0
6327,10057,MITD1,ENSG00000158411,0.0,1.0,1.0,4,0
6328,10058,EIF5B,ENSG00000158417,0.0,1.0,1.0,12,0
6329,10061,CATIP,ENSG00000158428,0.0,1.0,1.0,1,0
6330,10062,CNOT11,ENSG00000158435,0.0,1.0,1.0,7,0
6331,10063,KCNB1,ENSG00000158445,0.0,1.0,1.0,1,0
6332,10064,TSPAN33,ENSG00000158457,0.0,1.0,1.0,1,0
6333,10066,AHCYL2,ENSG00000158467,0.0,1.0,1.0,3,0
6334,10067,B4GALT5,ENSG00000158470,0.0,1.0,1.0,25,0
6335,10068,CD1D,ENSG00000158473,0.0,1.0,1.0,17,0
6336,10070,SPATA2,ENSG00000158480,0.0,1.0,1.0,4,0
6337,10073,DNAH3,ENSG00000158486,0.0,1.0,1.0,1,0
6338,10074,CD1E,ENSG00000158488,0.0,1.0,1.0,1,0
6339,10076,CPA2,ENSG00000158516,0.0,1.0,1.0,1,0
6340,10077,NCF1,ENSG00000158517,0.0,1.0,1.0,38,0
6341,10079,TSR2,ENSG00000158526,0.0,1.0,1.0,5,0
6342,10081,ZC3H18,ENSG00000158545,0.0,1.0,1.0,17,0
6343,10082,ZFAND2B,ENSG00000158552,0.0,1.0,1.0,8,0
6344,10084,GDPD5,ENSG00000158555,0.0,1.0,1.0,4,0
6345,10085,DYNC1I1,ENSG00000158560,0.0,1.0,1.0,1,0
6346,10088,TMED4,ENSG00000158604,0.0,1.0,1.0,5,0
6347,10089,PPP1R15B,ENSG00000158615,0.0,1.0,1.0,23,0
6348,10090,COPG2,ENSG00000158623,0.0,1.0,1.0,1,0
6349,10091,EMSY,ENSG00000158636,0.0,1.0,1.0,3,0
6350,10093,GPAT4,ENSG00000158669,0.0,1.0,1.0,11,0
6351,10095,ZSCAN12,ENSG00000158691,0.0,1.0,1.0,1,0
6352,10096,TAGLN2,ENSG00000158710,0.0,1.0,1.0,32,0
6353,10097,ELK4,ENSG00000158711,0.0,1.0,1.0,13,0
6354,10100,DUSP23,ENSG00000158716,0.0,1.0,1.0,5,0
6355,10101,RNF166,ENSG00000158717,0.0,1.0,1.0,7,0
6356,10105,F11R,ENSG00000158769,0.0,1.0,1.0,8,0
6357,10106,USF1,ENSG00000158773,0.0,1.0,1.0,10,0
6358,10109,NIT1,ENSG00000158793,0.0,1.0,1.0,2,0
6359,10110,DEDD,ENSG00000158796,0.0,1.0,1.0,5,0
6360,10111,ZNF276,ENSG00000158805,0.0,1.0,1.0,2,0
6361,10116,CDA,ENSG00000158825,0.0,1.0,1.0,5,0
6362,10117,PINK1,ENSG00000158828,0.0,1.0,1.0,1,0
6363,10118,B4GALT3,ENSG00000158850,0.0,1.0,1.0,2,0
6364,10120,ADAMTS4,ENSG00000158859,0.0,1.0,1.0,2,0
6365,10121,FHIP2B,ENSG00000158863,0.0,1.0,1.0,1,0
6366,10122,NDUFS2,ENSG00000158864,0.0,1.0,1.0,12,0
6367,10123,SLC5A11,ENSG00000158865,0.0,1.0,1.0,1,0
6368,10124,FCER1G,ENSG00000158869,0.0,1.0,1.0,43,0
6369,10127,MPZ,ENSG00000158887,0.0,1.0,1.0,2,0
6370,10129,CCAR2,ENSG00000158941,0.0,1.0,1.0,5,0
6371,10132,CDC42SE2,ENSG00000158985,0.0,1.0,1.0,21,0
6372,10133,RAPGEF6,ENSG00000158987,0.0,1.0,1.0,2,0
6373,10134,EPB41,ENSG00000159023,0.0,1.0,1.0,20,0
6374,10135,MIS18A,ENSG00000159055,0.0,1.0,1.0,1,0
6375,10136,ALG8,ENSG00000159063,0.0,1.0,1.0,1,0
6376,10137,FBXW5,ENSG00000159069,0.0,1.0,1.0,15,0
6377,10138,CFAP298,ENSG00000159079,0.0,1.0,1.0,4,0
6378,10139,SYNJ1,ENSG00000159082,0.0,1.0,1.0,5,0
6379,10140,PAXBP1,ENSG00000159086,0.0,1.0,1.0,9,0
6380,10141,IFNAR2,ENSG00000159110,0.0,1.0,1.0,4,0
6381,10142,MRPL10,ENSG00000159111,0.0,1.0,1.0,3,0
6382,10143,IFNGR2,ENSG00000159128,0.0,1.0,1.0,28,0
6383,10144,GART,ENSG00000159131,0.0,1.0,1.0,8,0
6384,10145,SON,ENSG00000159140,0.0,1.0,1.0,53,0
6385,10146,DONSON,ENSG00000159147,0.0,1.0,1.0,2,0
6386,10148,LAD1,ENSG00000159166,0.0,1.0,1.0,1,0
6387,10151,CSRP1,ENSG00000159176,0.0,1.0,1.0,4,0
6388,10156,ATP5MC1,ENSG00000159199,0.0,1.0,1.0,7,0
6389,10157,RCAN1,ENSG00000159200,0.0,1.0,1.0,1,0
6390,10158,UBE2Z,ENSG00000159202,0.0,1.0,1.0,17,0
6391,10160,SNF8,ENSG00000159210,0.0,1.0,1.0,9,0
6392,10163,RUNX1,ENSG00000159216,0.0,1.0,1.0,26,0
6393,10166,CBR1,ENSG00000159228,0.0,1.0,1.0,9,0
6394,10171,MORC3,ENSG00000159256,0.0,1.0,1.0,9,0
6395,10175,HLCS,ENSG00000159267,0.0,1.0,1.0,1,0
6396,10178,ARHGAP27,ENSG00000159314,0.0,1.0,1.0,14,0
6397,10179,ADPGK,ENSG00000159322,0.0,1.0,1.0,15,0
6398,10182,PADI4,ENSG00000159339,0.0,1.0,1.0,21,0
6399,10183,ADIPOR1,ENSG00000159346,0.0,1.0,1.0,14,0
6400,10184,CYB5R1,ENSG00000159348,0.0,1.0,1.0,3,0
6401,10185,PSMD4,ENSG00000159352,0.0,1.0,1.0,22,0
6402,10186,ATP13A2,ENSG00000159363,0.0,1.0,1.0,7,0
6403,10188,PSMB4,ENSG00000159377,0.0,1.0,1.0,29,0
6404,10190,BTG2,ENSG00000159388,0.0,1.0,1.0,20,0
6405,10192,HK2,ENSG00000159399,0.0,1.0,1.0,12,0
6406,10193,C1R,ENSG00000159403,0.0,1.0,1.0,2,0
6407,10195,ALDH4A1,ENSG00000159423,0.0,1.0,1.0,2,0
6408,10196,STARD9,ENSG00000159433,0.0,1.0,1.0,1,0
6409,10197,THEM4,ENSG00000159445,0.0,1.0,1.0,1,0
6410,10200,UBR1,ENSG00000159459,0.0,1.0,1.0,10,0
6411,10201,AMFR,ENSG00000159461,0.0,1.0,1.0,12,0
6412,10202,MED8,ENSG00000159479,0.0,1.0,1.0,6,0
6413,10208,RSPRY1,ENSG00000159579,0.0,1.0,1.0,5,0
6414,10210,GPBP1L1,ENSG00000159592,0.0,1.0,1.0,16,0
6415,10211,NAE1,ENSG00000159593,0.0,1.0,1.0,2,0
6416,10212,TMEM69,ENSG00000159596,0.0,1.0,1.0,4,0
6417,10213,ADGRG5,ENSG00000159618,0.0,1.0,1.0,1,0
6418,10218,EFCAB14,ENSG00000159658,0.0,1.0,1.0,23,0
6419,10219,SPON2,ENSG00000159674,0.0,1.0,1.0,2,0
6420,10220,CHCHD6,ENSG00000159685,0.0,1.0,1.0,1,0
6421,10221,CTBP1,ENSG00000159692,0.0,1.0,1.0,20,0
6422,10222,LRRC36,ENSG00000159708,0.0,1.0,1.0,1,0
6423,10225,ATP6V0D1,ENSG00000159720,0.0,1.0,1.0,20,0
6424,10227,ZFYVE28,ENSG00000159733,0.0,1.0,1.0,2,0
6425,10232,RGS12,ENSG00000159788,0.0,1.0,1.0,3,0
6426,10233,PSKH1,ENSG00000159792,0.0,1.0,1.0,2,0
6427,10234,ZYX,ENSG00000159840,0.0,1.0,1.0,25,0
6428,10235,ABR,ENSG00000159842,0.0,1.0,1.0,17,0
6429,10237,CCDC117,ENSG00000159873,0.0,1.0,1.0,5,0
6430,10238,ZNF230,ENSG00000159882,0.0,1.0,1.0,1,0
6431,10239,CCDC107,ENSG00000159884,0.0,1.0,1.0,1,0
6432,10245,GNE,ENSG00000159921,0.0,1.0,1.0,3,0
6433,10248,ARHGAP35,ENSG00000160007,0.0,1.0,1.0,10,0
6434,10249,PTGIR,ENSG00000160013,0.0,1.0,1.0,1,0
6435,10250,CALM3,ENSG00000160014,0.0,1.0,1.0,26,0
6436,10251,DFFA,ENSG00000160049,0.0,1.0,1.0,7,0
6437,10253,IQCC,ENSG00000160051,0.0,1.0,1.0,1,0
6438,10255,BSDC1,ENSG00000160058,0.0,1.0,1.0,2,0
6439,10257,ATAD3B,ENSG00000160072,0.0,1.0,1.0,3,0
6440,10258,SSU72,ENSG00000160075,0.0,1.0,1.0,22,0
6441,10259,UBE2J2,ENSG00000160087,0.0,1.0,1.0,5,0
6442,10260,ZNF362,ENSG00000160094,0.0,1.0,1.0,5,0
6443,10261,FNDC5,ENSG00000160097,0.0,1.0,1.0,1,0
6444,10262,CPAMD8,ENSG00000160111,0.0,1.0,1.0,3,0
6445,10263,NR2F6,ENSG00000160113,0.0,1.0,1.0,1,0
6446,10264,ANKLE1,ENSG00000160117,0.0,1.0,1.0,2,0
6447,10266,VMA21,ENSG00000160131,0.0,1.0,1.0,7,0
6448,10276,SLC37A1,ENSG00000160190,0.0,1.0,1.0,3,0
6449,10278,WDR4,ENSG00000160193,0.0,1.0,1.0,2,0
6450,10279,NDUFV3,ENSG00000160194,0.0,1.0,1.0,6,0
6451,10280,PKNOX1,ENSG00000160199,0.0,1.0,1.0,5,0
6452,10282,U2AF1,ENSG00000160201,0.0,1.0,1.0,14,0
6453,10285,RRP1B,ENSG00000160208,0.0,1.0,1.0,7,0
6454,10286,PDXK,ENSG00000160209,0.0,1.0,1.0,15,0
6455,10287,G6PD,ENSG00000160211,0.0,1.0,1.0,20,0
6456,10288,CSTB,ENSG00000160213,0.0,1.0,1.0,18,0
6457,10289,RRP1,ENSG00000160214,0.0,1.0,1.0,4,0
6458,10290,AGPAT3,ENSG00000160216,0.0,1.0,1.0,30,0
6459,10291,TRAPPC10,ENSG00000160218,0.0,1.0,1.0,17,0
6460,10292,GAB3,ENSG00000160219,0.0,1.0,1.0,8,0
6461,10293,GATD3,ENSG00000160221,0.0,1.0,1.0,7,0
6462,10296,CFAP410,ENSG00000160226,0.0,1.0,1.0,1,0
6463,10299,ITGB2,ENSG00000160255,0.0,1.0,1.0,88,0
6464,10300,SLX9,ENSG00000160256,0.0,1.0,1.0,2,0
6465,10301,RALGDS,ENSG00000160271,0.0,1.0,1.0,2,0
6466,10304,LSS,ENSG00000160285,0.0,1.0,1.0,3,0
6467,10305,VAV2,ENSG00000160293,0.0,1.0,1.0,3,0
6468,10306,MCM3AP,ENSG00000160294,0.0,1.0,1.0,10,0
6469,10307,C21orf58,ENSG00000160298,0.0,1.0,1.0,1,0
6470,10308,PCNT,ENSG00000160299,0.0,1.0,1.0,14,0
6471,10309,DIP2A,ENSG00000160305,0.0,1.0,1.0,11,0
6472,10311,PRMT2,ENSG00000160310,0.0,1.0,1.0,14,0
6473,10316,SLC2A6,ENSG00000160326,0.0,1.0,1.0,11,0
6474,10317,ZNF761,ENSG00000160336,0.0,1.0,1.0,1,0
6475,10318,FCN2,ENSG00000160339,0.0,1.0,1.0,13,0
6476,10323,C19orf47,ENSG00000160392,0.0,1.0,1.0,1,0
6477,10326,TOR2A,ENSG00000160404,0.0,1.0,1.0,6,0
6478,10327,ST6GALNAC6,ENSG00000160408,0.0,1.0,1.0,2,0
6479,10328,SHKBP1,ENSG00000160410,0.0,1.0,1.0,26,0
6480,10330,ZER1,ENSG00000160445,0.0,1.0,1.0,3,0
6481,10331,ZDHHC12,ENSG00000160446,0.0,1.0,1.0,2,0
6482,10339,TAOK1,ENSG00000160551,0.0,1.0,1.0,33,0
6483,10340,MED27,ENSG00000160563,0.0,1.0,1.0,2,0
6484,10341,DEDD2,ENSG00000160570,0.0,1.0,1.0,10,0
6485,10342,SIK3,ENSG00000160584,0.0,1.0,1.0,9,0
6486,10344,JAML,ENSG00000160593,0.0,1.0,1.0,54,0
6487,10347,PCSK7,ENSG00000160613,0.0,1.0,1.0,10,0
6488,10348,SAFB,ENSG00000160633,0.0,1.0,1.0,13,0
6489,10349,CD3G,ENSG00000160654,0.0,1.0,1.0,10,0
6490,10351,CHTOP,ENSG00000160679,0.0,1.0,1.0,17,0
6491,10353,ZBTB7B,ENSG00000160685,0.0,1.0,1.0,5,0
6492,10354,FLAD1,ENSG00000160688,0.0,1.0,1.0,4,0
